% number of locations
36
% for each location: node, x, y
0, 0, 0
1, 387, 204
2, 813, 898
3, 738, 591
4, 254, 353
5, 761, 696
6, 469, 246
7, 393, 243
8, 459, 276
9, 435, 260
10, 461, 189
11, 443, 262
12, 878, 1000
13, 840, 930
14, 776, 850
15, 777, 907
16, 740, 876
17, 811, 814
18, 757, 584
19, 758, 591
20, 687, 563
21, 746, 568
22, 703, 592
23, 680, 559
24, 262, 351
25, 239, 208
26, 251, 348
27, 169, 406
28, 253, 362
29, 273, 353
30, 727, 682
31, 727, 774
32, 781, 677
33, 797, 694
34, 831, 708
35, 769, 703
% number of vessels
7
% number of vessel types
3
% for each vesseltype: vessel_id, battery range, operational cost, speed, passenger capacity, fixed cost
1, 2000, 1, 20, 10, 7500 
2, 2750, 2, 22, 15, 15000 
3, 3500, 3.5, 25, 25, 25000 
% number of charging stations
5
% for each charging station: node, x, y
1, 387, 204
2, 813, 898
3, 738, 591
4, 254, 353
5, 761, 696
% number of jobs
30
% for each job: node, crew needed
1253.2, 855.74, 41.87, 354.01, 822.39, 246.98, 778.14, 819.62, 756.89, 782.9, 832.3, 777.07, 79.65, 0.0, 102.45, 67.07, 113.65, 119.57, 355.82, 348.78, 397.62, 374.01, 364.71, 404.03, 818.12, 939.41, 828.04, 851.36, 816.82, 808.96, 272.53, 192.63, 259.79, 239.89, 222.18, 237.84
1150.95, 754.08, 60.61, 261.77, 720.76, 154.73, 677.54, 717.73, 655.72, 681.46, 732.22, 675.75, 181.39, 102.45, 0.0, 57.01, 44.41, 50.21, 266.68, 259.62, 300.48, 283.59, 268.13, 306.43, 716.38, 836.98, 726.38, 752.05, 715.31, 707.12, 175.0, 90.43, 173.07, 157.41, 152.28, 147.17
1194.31, 803.93, 37.11, 318.4, 761.87, 211.61, 729.24, 767.04, 706.6, 731.83, 784.46, 726.35, 137.3, 67.07, 57.01, 0.0, 48.27, 99.02, 323.62, 316.57, 355.58, 340.41, 323.58, 361.27, 757.87, 882.07, 767.57, 787.82, 756.04, 748.95, 230.49, 142.09, 230.03, 213.94, 206.2, 204.16
1146.72, 759.07, 76.24, 285.01, 713.95, 181.22, 685.81, 721.87, 662.54, 687.37, 741.49, 682.06, 185.53, 113.65, 44.41, 48.27, 0.0, 94.26, 292.49, 285.57, 317.46, 308.06, 286.4, 322.63, 710.01, 835.0, 719.66, 739.55, 708.07, 701.15, 194.44, 102.83, 203.18, 190.72, 191.06, 175.41
1149.05, 742.88, 84.02, 234.64, 723.03, 128.16, 663.01, 707.65, 642.92, 669.55, 716.33, 663.42, 197.7, 119.57, 50.21, 99.02, 94.26, 0.0, 236.25, 229.21, 279.96, 254.44, 246.88, 286.68, 718.17, 833.32, 728.53, 760.68, 718.1, 708.49, 156.46, 93.04, 140.25, 120.81, 107.87, 118.68
956.09, 530.38, 318.95, 20.25, 553.51, 112.07, 444.06, 498.78, 428.57, 456.79, 493.6, 449.76, 433.24, 355.82, 266.68, 323.62, 292.49, 236.25, 0.0, 7.07, 73.08, 19.42, 54.59, 80.96, 547.1, 640.08, 558.33, 614.35, 550.73, 536.3, 102.49, 192.35, 96.05, 117.05, 144.4, 119.6
961.17, 536.11, 311.89, 20.0, 557.37, 105.04, 450.05, 504.31, 434.31, 462.48, 499.81, 455.48, 426.24, 348.78, 259.62, 316.57, 285.57, 229.21, 7.07, 0.0, 76.32, 25.94, 55.01, 84.31, 551.01, 645.02, 562.23, 617.37, 554.5, 540.25, 96.14, 185.61, 89.02, 110.14, 137.91, 112.54
888.22, 467.85, 357.91, 58.18, 481.24, 152.2, 384.72, 434.55, 366.54, 394.1, 436.98, 387.48, 476.92, 397.62, 300.48, 355.58, 317.46, 279.96, 73.08, 76.32, 0.0, 59.21, 33.12, 8.06, 474.94, 571.6, 486.13, 541.27, 478.29, 464.22, 125.54, 214.76, 147.76, 171.06, 204.36, 162.25
937.62, 511.25, 336.73, 24.35, 536.93, 128.88, 424.75, 479.83, 409.43, 437.7, 474.2, 430.63, 451.72, 374.01, 283.59, 340.41, 308.06, 254.44, 19.42, 25.94, 59.21, 0.0, 49.24, 66.61, 530.42, 621.81, 541.69, 599.31, 534.31, 519.57, 115.57, 206.87, 114.48, 135.93, 163.78, 136.95
919.06, 500.4, 325.17, 35.01, 508.65, 119.08, 417.7, 466.8, 399.24, 426.67, 470.08, 420.12, 443.95, 364.71, 268.13, 323.58, 286.4, 246.88, 54.59, 55.01, 33.12, 49.24, 0.0, 40.22, 502.56, 602.29, 513.65, 565.47, 505.37, 491.96, 93.15, 183.58, 115.36, 138.71, 172.74, 129.14
880.27, 460.3, 364.16, 66.24, 473.19, 159.15, 377.48, 426.88, 359.07, 386.56, 429.95, 379.97, 483.41, 404.03, 306.43, 361.27, 322.63, 286.68, 80.96, 84.31, 8.06, 66.61, 40.22, 0.0, 466.89, 563.63, 478.08, 533.41, 470.25, 456.16, 131.67, 220.08, 155.32, 178.64, 212.14, 169.28
438.0, 192.96, 776.41, 533.08, 8.25, 606.65, 232.11, 169.78, 210.79, 195.47, 256.6, 201.7, 894.79, 818.12, 716.38, 757.87, 710.01, 718.17, 547.1, 551.01, 474.94, 530.42, 502.56, 466.89, 0.0, 144.84, 11.4, 108.05, 14.21, 11.18, 570.78, 628.61, 612.89, 635.51, 671.72, 617.21
316.84, 148.05, 897.54, 629.04, 145.77, 714.58, 233.12, 157.93, 230.27, 202.78, 222.81, 211.03, 1017.64, 939.41, 836.98, 882.07, 835.0, 833.32, 640.08, 645.02, 571.6, 621.81, 602.29, 563.63, 144.84, 0.0, 140.51, 210.01, 154.64, 148.93, 680.31, 747.33, 716.75, 739.97, 774.9, 725.21
429.07, 198.07, 786.35, 544.26, 5.83, 617.42, 240.68, 176.6, 220.11, 203.96, 263.4, 210.38, 904.56, 828.04, 726.38, 767.57, 719.66, 728.53, 558.33, 562.23, 486.13, 541.69, 513.65, 478.08, 11.4, 140.51, 0.0, 100.44, 14.14, 22.56, 581.49, 638.79, 623.81, 646.4, 682.64, 627.97
439.77, 297.2, 810.43, 598.32, 100.17, 659.21, 340.0, 277.03, 317.8, 303.43, 363.8, 309.54, 924.94, 851.36, 752.05, 787.82, 739.55, 760.68, 614.35, 617.37, 541.27, 599.31, 565.47, 533.41, 108.05, 210.01, 100.44, 0.0, 94.83, 116.73, 622.53, 668.42, 669.32, 690.89, 727.63, 669.48
441.65, 207.17, 775.17, 536.35, 9.06, 607.96, 245.18, 183.74, 223.23, 208.63, 270.54, 214.71, 893.12, 816.82, 715.31, 756.04, 708.07, 718.1, 550.73, 554.5, 478.29, 534.31, 505.37, 470.25, 14.21, 154.64, 14.14, 94.83, 0.0, 21.93, 571.91, 628.03, 614.82, 637.31, 673.65, 618.5
446.25, 187.61, 767.22, 522.37, 19.0, 596.48, 223.3, 162.79, 201.31, 186.8, 249.48, 192.82, 885.8, 808.96, 707.12, 748.95, 701.15, 708.49, 536.3, 540.25, 464.22, 519.57, 491.96, 456.16, 11.18, 148.93, 22.56, 116.73, 21.93, 0.0, 560.68, 619.16, 602.53, 625.19, 661.35, 607.06
996.82, 586.59, 232.49, 91.66, 576.17, 36.77, 506.62, 551.61, 486.48, 513.17, 560.18, 507.01, 352.03, 272.53, 175.0, 230.49, 194.44, 156.46, 102.49, 96.14, 125.54, 115.57, 93.15, 131.67, 570.78, 680.31, 581.49, 622.53, 571.91, 560.68, 0.0, 92.0, 54.23, 71.02, 107.2, 46.96
1061.89, 663.7, 150.9, 183.33, 633.22, 85.09, 587.66, 627.31, 565.53, 591.15, 642.64, 585.49, 271.8, 192.63, 90.43, 142.09, 102.83, 93.04, 192.35, 185.61, 214.76, 206.87, 183.58, 220.08, 628.61, 747.33, 638.79, 668.42, 628.03, 619.16, 92.0, 0.0, 111.02, 106.3, 123.17, 82.49
1033.58, 615.6, 223.3, 96.15, 618.63, 27.59, 532.08, 582.15, 514.28, 541.85, 583.56, 535.23, 337.25, 259.79, 173.07, 230.03, 203.18, 140.25, 96.05, 89.02, 147.76, 114.48, 115.36, 155.32, 612.89, 716.75, 623.81, 669.32, 614.82, 602.53, 54.23, 111.02, 0.0, 23.35, 58.83, 28.64
1056.81, 638.91, 204.63, 118.7, 641.19, 36.06, 555.24, 605.49, 537.56, 565.15, 606.56, 558.52, 316.54, 239.89, 157.41, 213.94, 190.72, 120.81, 117.05, 110.14, 171.06, 135.93, 138.71, 178.64, 635.51, 739.97, 646.4, 690.89, 637.31, 625.19, 71.02, 106.3, 23.35, 0.0, 36.77, 29.41
1091.71, 671.68, 190.85, 149.46, 677.46, 71.02, 586.93, 638.8, 570.09, 597.93, 637.39, 591.15, 295.76, 222.18, 152.28, 206.2, 191.06, 107.87, 144.4, 137.91, 204.36, 163.78, 172.74, 212.14, 671.72, 774.9, 682.64, 727.63, 673.65, 661.35, 107.2, 123.17, 58.83, 36.77, 0.0, 62.2
1041.91, 628.43, 199.9, 116.21, 622.68, 10.63, 546.67, 594.12, 527.66, 554.8, 599.22, 548.41, 316.37, 237.84, 147.17, 204.16, 175.41, 118.68, 119.6, 112.54, 162.25, 136.95, 129.14, 169.28, 617.21, 725.21, 627.97, 669.48, 618.5, 607.06, 46.96, 82.49, 28.64, 29.41, 62.2, 0.0
% DistancesWithCharging 
0.0, 437.48, 1211.35, 945.48, 434.89, 1031.28, 621.73, 501.52, 637.4100000000001, 580.54, 573.74, 595.3, 1451.7, 1295.07, 1211.56, 1231.4199999999998, 1222.96, 1233.07, 976.34, 981.17, 946.4, 961.97, 954.0699999999999, 946.51, 446.25, 462.61, 434.9, 539.9399999999999, 450.71, 465.25, 1033.5900000000001, 1146.98, 1061.1699999999998, 1092.87, 1162.73, 1052.5400000000002
437.48, 0.0, 814.32, 522.47, 199.72, 618.01, 184.26, 78.92, 203.64, 147.52, 151.0, 161.24, 1056.2, 897.61, 814.69, 841.04, 835.3100000000001, 826.9, 550.63, 556.11, 526.03, 535.6, 535.41, 526.54, 201.21, 293.82000000000005, 203.9, 397.37, 216.23, 206.61, 623.36, 748.7900000000001, 643.19, 674.97, 742.6999999999999, 639.06
1211.35, 814.32, 0.0, 316.03, 780.71, 208.59, 829.31, 817.5500000000001, 817.5, 815.33, 867.07, 816.42, 241.9, 83.74, 121.22, 74.22, 152.48, 168.04, 339.2, 331.89, 416.09000000000003, 361.08000000000004, 360.18, 430.40000000000003, 784.66, 1043.31, 792.1800000000001, 910.5999999999999, 784.2299999999999, 786.22, 269.26, 235.99, 250.89000000000001, 240.69, 261.87, 210.53
945.48, 522.47, 316.03, 0.0, 539.35, 107.49, 529.61, 529.49, 522.61, 522.5, 563.69, 522.51, 553.25, 395.88, 322.38, 355.51, 361.25, 318.65999999999997, 40.5, 40.0, 116.36, 48.7, 70.02, 132.48, 541.33, 774.81, 550.09, 698.49, 545.41, 541.37, 128.43, 268.42, 123.74000000000001, 154.76, 220.48000000000002, 126.83999999999999
434.89, 199.72, 780.71, 539.35, 0.0, 612.13, 332.28, 216.72, 320.79999999999995, 277.25, 339.59, 290.39, 1019.83, 864.26, 781.37, 798.98, 790.19, 807.05, 573.76, 577.37, 539.42, 561.28, 543.66, 539.43, 16.5, 291.54, 11.66, 200.34, 18.12, 38.0, 612.9399999999999, 718.3100000000001, 646.22, 677.25, 748.48, 633.31
1031.28, 618.01, 208.59, 107.49, 612.13, 0.0, 628.57, 623.1, 619.1199999999999, 618.16, 664.61, 618.65, 446.69, 288.84999999999997, 215.33999999999997, 248.72000000000003, 257.46, 212.18, 132.32, 125.04, 210.38, 153.23, 154.09, 225.39, 614.9, 860.35, 623.25, 759.38, 617.02, 615.48, 73.54, 170.18, 55.18, 72.12, 142.04, 21.26
529.6, 92.13, 737.18, 437.48, 240.15, 536.44, 92.13, 115.52000000000001, 133.44, 110.53, 133.06, 111.15, 978.74, 820.01, 738.15, 766.35, 762.05, 747.03, 464.31, 470.05, 442.90000000000003, 449.1, 452.71, 443.72, 240.36, 378.89, 246.51000000000002, 440.17, 254.24, 242.3, 543.39, 672.75, 559.6700000000001, 591.3, 657.9499999999999, 557.3
462.06, 39.46, 778.09, 490.03, 177.26, 583.64, 168.19, 39.46, 175.61, 119.07000000000001, 162.32999999999998, 134.11, 1019.99, 861.49, 778.34, 804.15, 798.11, 791.67, 519.03, 524.31, 492.73, 504.18, 501.81, 493.12, 178.03, 303.70000000000005, 182.43, 377.2, 192.8, 181.79, 588.38, 712.4, 609.74, 641.55, 709.8199999999999, 604.75
535.59, 101.82, 715.68, 420.79, 218.98, 517.3, 123.75, 113.25, 101.82, 102.60000000000001, 162.51999999999998, 101.88000000000001, 957.45, 798.76, 716.33, 743.71, 738.78, 726.9399999999999, 448.82, 454.31, 424.72, 433.78000000000003, 434.25, 425.31, 219.04, 376.04, 225.94000000000003, 417.97, 232.29, 220.31, 523.25, 650.62, 541.87, 573.6199999999999, 641.11, 538.29
506.78, 73.76, 741.57, 448.74, 203.49, 544.4, 128.9, 84.77000000000001, 130.66, 73.76, 151.11, 88.87, 983.4200000000001, 824.77, 742.07, 768.94, 763.61, 753.5699999999999, 477.04, 482.48, 452.28000000000003, 462.05, 461.68, 452.8, 203.72, 348.55, 209.79000000000002, 403.6, 217.69, 205.8, 549.9399999999999, 676.24, 569.44, 601.21, 668.9499999999999, 565.43
498.24, 75.5, 791.57, 488.19, 264.09, 589.11, 149.69, 126.28999999999999, 188.83999999999997, 149.37, 75.5, 155.81, 1032.8799999999999, 874.17, 792.83, 821.57, 817.73, 800.35, 513.85, 519.81, 495.16, 498.55, 505.09, 496.19, 264.85, 368.58000000000004, 269.22999999999996, 463.97, 279.6, 268.48, 596.9499999999999, 727.73, 611.15, 642.6199999999999, 708.41, 609.85
514.68, 80.62, 735.8, 441.89, 209.77, 538.03, 122.66, 92.95, 123.08, 82.01, 150.69, 80.62, 977.61, 818.94, 736.36, 763.46, 758.3, 747.4399999999999, 470.01, 475.48, 445.66, 454.98, 455.13, 446.21000000000004, 209.95, 356.8, 216.21, 409.71000000000004, 223.77, 211.82, 543.78, 670.58, 562.82, 594.5799999999999, 662.17, 559.04
1330.75, 935.25, 120.95, 432.3, 898.88, 325.74, 949.92, 938.5, 938.3199999999999, 936.23, 987.43, 937.28, 120.95, 121.52000000000001, 242.0, 174.41000000000003, 261.77, 281.71999999999997, 453.49, 446.24, 535.1, 476.07000000000005, 478.96, 549.65, 903.04, 1163.41, 910.39, 1025.1100000000001, 902.18, 904.8, 388.79999999999995, 356.89, 364.84, 352.6, 366.78, 327.0
1253.2, 855.74, 41.87, 354.01, 822.39, 246.98, 870.27, 859.08, 858.71, 856.66, 907.8, 857.69, 200.60000000000002, 41.87, 163.06, 104.17999999999999, 189.89, 203.58999999999997, 376.07, 368.78, 455.8, 398.36, 399.71999999999997, 470.27, 826.37, 1085.18, 833.87, 951.53, 825.88, 827.96, 309.29999999999995, 277.72, 287.38, 275.95, 293.2, 248.47
1150.95, 754.08, 60.61, 261.77, 720.76, 154.73, 769.67, 757.19, 757.54, 755.22, 807.72, 756.37, 302.34, 144.32, 60.61, 94.12, 120.64999999999999, 134.23, 286.93, 279.62, 358.66, 307.94, 303.14, 372.67, 724.63, 982.75, 732.21, 852.2199999999999, 724.3699999999999, 726.12, 211.77, 175.52, 200.66, 193.47, 223.3, 157.79999999999998
1194.31, 803.93, 37.11, 318.4, 761.87, 211.61, 821.37, 806.5, 808.4200000000001, 805.59, 859.96, 806.97, 258.25, 108.94, 117.62, 37.11, 124.50999999999999, 183.04, 343.87, 336.57, 413.76, 364.76000000000005, 358.59, 427.51, 766.12, 1027.8400000000001, 773.4000000000001, 887.99, 765.0999999999999, 767.95, 267.26, 227.18, 257.62, 250.0, 277.21999999999997, 214.79
1146.72, 759.07, 76.24, 285.01, 713.95, 181.22, 777.9399999999999, 761.33, 764.3599999999999, 761.13, 816.99, 762.68, 306.48, 155.52, 105.02, 85.38, 76.24, 178.28, 312.74, 305.57, 375.64, 332.41, 321.40999999999997, 388.87, 718.26, 980.77, 725.49, 839.7199999999999, 717.13, 720.15, 231.21, 187.92000000000002, 230.77, 226.78, 262.08, 186.04
1149.05, 742.88, 84.02, 234.64, 723.03, 128.16, 755.14, 747.11, 744.74, 743.31, 791.83, 744.04, 318.65, 161.44, 110.82, 136.13, 170.5, 84.02, 256.5, 249.21, 338.14, 278.79, 281.89, 352.92, 726.42, 979.09, 734.36, 860.8499999999999, 727.16, 727.49, 193.23000000000002, 178.13, 167.84, 156.87, 178.89, 129.31
956.09, 530.38, 318.95, 20.25, 553.51, 112.07, 536.19, 538.24, 530.39, 530.5500000000001, 569.1, 530.38, 554.19, 397.69, 327.29, 360.73, 368.73, 320.27, 20.25, 27.07, 131.26, 43.77, 89.6, 147.2, 555.35, 785.85, 564.1600000000001, 714.52, 559.79, 555.3, 139.26, 277.44, 123.64, 153.11, 215.42000000000002, 130.23
961.17, 536.11, 311.89, 20.0, 557.37, 105.04, 542.1800000000001, 543.77, 536.13, 536.24, 575.31, 536.1, 547.19, 390.65, 320.23, 353.68, 361.81, 313.23, 27.32, 20.0, 134.5, 50.290000000000006, 90.02, 150.55, 559.26, 790.79, 568.0600000000001, 717.54, 563.56, 559.25, 132.91, 270.70000000000005, 116.61, 146.2, 208.93, 123.17
888.22, 467.85, 357.91, 58.18, 481.24, 152.2, 476.85, 474.01, 468.36, 467.86, 512.48, 468.1, 597.87, 439.49, 361.09000000000003, 392.69, 393.7, 363.97999999999996, 93.33, 96.32, 58.18, 83.56, 68.13, 74.3, 483.19, 717.37, 491.96, 641.4399999999999, 487.35, 483.22, 162.31, 299.85, 175.35, 207.12, 275.38, 172.88
937.62, 511.25, 336.73, 24.35, 536.93, 128.88, 516.88, 519.29, 511.25, 511.46, 549.7, 511.25, 572.6700000000001, 415.88, 344.2, 377.52000000000004, 384.3, 338.46, 39.67, 45.94, 117.39, 24.35, 84.25, 132.85, 538.67, 767.5799999999999, 547.5200000000001, 699.4799999999999, 543.3699999999999, 538.57, 152.34, 291.96000000000004, 142.07, 171.99, 234.8, 147.57999999999998
919.06, 500.4, 325.17, 35.01, 508.65, 119.08, 509.83, 506.26, 501.06, 500.43, 545.5799999999999, 500.74, 564.9, 406.58, 328.74, 360.69, 362.64, 330.9, 74.84, 75.00999999999999, 91.3, 73.59, 35.01, 106.46, 510.81, 748.06, 519.48, 665.64, 514.43, 510.96, 129.92000000000002, 268.67, 142.95, 174.77, 243.76, 139.76999999999998
880.27, 460.3, 364.16, 66.24, 473.19, 159.15, 469.61, 466.34, 460.89, 460.32, 505.45, 460.59000000000003, 604.36, 445.9, 367.04, 398.38, 398.87, 370.7, 101.21, 104.31, 66.24, 90.96000000000001, 75.22999999999999, 66.24, 475.14, 709.4, 483.90999999999997, 633.5799999999999, 479.31, 475.16, 168.44, 305.17, 182.91, 214.7, 283.15999999999997, 179.91
438.0, 192.96, 776.41, 533.08, 8.25, 606.65, 324.24, 209.24, 312.61, 269.23, 332.1, 282.32, 1015.74, 859.99, 776.99, 794.98, 786.25, 802.1899999999999, 567.35, 571.01, 533.12, 554.77, 537.57, 533.13, 8.25, 290.61, 17.23, 208.22, 23.270000000000003, 30.18, 607.55, 713.7, 640.48, 671.5699999999999, 742.74, 627.84
316.84, 148.05, 897.54, 629.04, 145.77, 714.58, 325.25, 197.39000000000001, 332.09000000000003, 276.54, 298.31, 291.65, 1138.59, 981.28, 897.59, 919.1800000000001, 911.24, 917.34, 660.33, 665.02, 629.78, 646.16, 637.3, 629.87, 153.09, 145.77, 146.34, 310.18, 163.7, 167.93, 717.0799999999999, 832.4200000000001, 744.34, 776.03, 845.92, 735.84
429.07, 198.07, 786.35, 544.26, 5.83, 617.42, 332.81, 216.06, 321.93, 277.72, 338.9, 291.0, 1025.51, 869.91, 786.99, 804.6800000000001, 795.9, 812.55, 578.58, 582.23, 544.31, 566.0400000000001, 548.66, 544.3199999999999, 19.65, 286.28, 5.83, 200.61, 23.200000000000003, 41.56, 618.26, 723.88, 651.4, 682.46, 753.66, 638.6
439.77, 297.2, 810.43, 598.32, 100.17, 659.21, 432.13, 316.48999999999995, 419.62, 377.19, 439.3, 390.16, 1045.89, 893.23, 812.66, 824.9300000000001, 815.79, 844.6999999999999, 634.6, 637.37, 599.4499999999999, 623.66, 600.48, 599.65, 116.3, 355.78, 106.27, 100.17, 103.89, 135.73000000000002, 659.3, 753.51, 696.9100000000001, 726.95, 798.65, 680.11
441.65, 207.17, 775.17, 536.35, 9.06, 607.96, 337.31, 223.20000000000002, 325.04999999999995, 282.39, 346.04, 295.33000000000004, 1014.07, 858.69, 775.92, 793.15, 784.3100000000001, 802.12, 570.98, 574.5, 536.47, 558.66, 540.38, 536.49, 22.46, 300.40999999999997, 19.97, 195.0, 9.06, 40.93, 608.68, 713.12, 642.4100000000001, 673.3699999999999, 744.67, 629.13
446.25, 187.61, 767.22, 522.37, 19.0, 596.48, 315.43, 202.25, 303.13, 260.56, 324.98, 273.44, 1006.75, 850.83, 767.73, 786.0600000000001, 777.39, 792.51, 556.55, 560.25, 522.4, 543.9200000000001, 526.97, 522.4, 19.43, 294.70000000000005, 28.39, 216.9, 30.990000000000002, 19.0, 597.4499999999999, 704.25, 630.12, 661.25, 732.37, 617.6899999999999
996.82, 586.59, 232.49, 91.66, 576.17, 36.77, 598.75, 591.07, 588.3, 586.93, 635.68, 587.63, 472.97999999999996, 314.4, 235.61, 267.6, 270.68, 240.48000000000002, 122.74, 116.14, 183.72, 139.92, 128.16, 197.90999999999997, 579.03, 826.0799999999999, 587.32, 722.6999999999999, 580.9699999999999, 579.68, 36.77, 177.09, 81.82, 107.08, 178.22, 57.59
1061.89, 663.7, 150.9, 183.33, 633.22, 85.09, 679.79, 666.77, 667.3499999999999, 664.91, 718.14, 666.11, 392.75, 234.5, 151.04000000000002, 179.2, 179.07, 177.06, 212.6, 205.61, 272.94, 231.22, 218.59, 286.32, 636.86, 893.1, 644.62, 768.5899999999999, 637.0899999999999, 638.16, 128.77, 85.09, 138.60999999999999, 142.36, 194.19, 93.11999999999999
1033.58, 615.6, 223.3, 96.15, 618.63, 27.59, 624.21, 621.61, 616.0999999999999, 615.61, 659.06, 615.85, 458.2, 301.66, 233.68, 267.14, 279.42, 224.26999999999998, 116.3, 109.02, 205.94, 138.83, 150.37, 221.56, 621.14, 862.52, 629.64, 769.49, 623.88, 621.53, 91.0, 196.11, 27.59, 59.410000000000004, 129.85, 39.27
1056.81, 638.91, 204.63, 118.7, 641.19, 36.06, 647.37, 644.95, 639.3799999999999, 638.91, 682.06, 639.14, 437.49, 281.76, 218.01999999999998, 251.05, 266.96, 204.82999999999998, 137.3, 130.14, 229.24, 160.28, 173.72, 244.88, 643.76, 885.74, 652.23, 791.06, 646.3699999999999, 644.19, 107.78999999999999, 191.39, 50.94, 36.06, 107.78999999999999, 40.04
1091.71, 671.68, 190.85, 149.46, 677.46, 71.02, 679.06, 678.26, 671.9100000000001, 671.6899999999999, 712.89, 671.77, 416.71, 264.05, 212.89, 243.31, 267.3, 191.89, 164.65, 157.91, 262.54, 188.13, 207.75, 278.38, 679.97, 920.67, 688.47, 827.8, 682.7099999999999, 680.35, 143.97, 208.26, 86.42, 72.83000000000001, 71.02, 72.83
1041.91, 628.43, 199.9, 116.21, 622.68, 10.63, 638.8, 633.58, 629.48, 628.56, 674.72, 629.03, 437.32, 279.71, 207.77999999999997, 241.26999999999998, 251.64999999999998, 202.7, 139.85, 132.54000000000002, 220.43, 161.29999999999998, 164.14999999999998, 235.51999999999998, 625.46, 870.98, 633.8000000000001, 769.65, 627.56, 626.06, 83.73, 167.57999999999998, 56.230000000000004, 65.47, 133.22, 10.63
